post_id,title,description,category,price,dong,latitude,longitude,created_at,view_count,like_count,chat_count
322,플스5 게임 타이틀 저렴하게 내놓습니다,신림동에서 거래 가능한 플스5 게임 타이틀입니다. 상태 좋고 빠른 거래 원합니다.,게임/취미,64000,신림동,37.4817273829307,126.93101868214855,2026-06-02 04:04:03,399,15,35
323,롱패딩 거의 새상품입니다,상도동에서 거래 가능한 롱패딩입니다. 상태 좋고 빠른 거래 원합니다.,의류,199000,상도동,37.49878825751772,126.93498621925004,2026-05-20 08:53:03,630,89,8
324,수납 박스 거의 새상품입니다,봉천동에서 거래 가능한 수납 박스입니다. 상태 좋고 빠른 거래 원합니다.,생활용품,34000,봉천동,37.48733119722319,126.9401792183655,2026-05-29 22:20:03,806,33,33
325,분유포트 상태 좋아요,분유포트 상태 양호합니다. 신림동 근처에서 시간 맞춰 거래 가능합니다.,유아용품,73000,신림동,37.48154505265972,126.9241274940127,2026-05-07 10:48:03,965,61,21
326,캡슐 커피머신 이사 정리합니다,낙성대동에서 거래 가능한 캡슐 커피머신입니다. 상태 좋고 빠른 거래 원합니다.,생활가전,160000,낙성대동,37.474111602864916,126.96348665930758,2026-06-02 17:46:03,113,32,41
327,토익 교재 이사 정리합니다,신림동에서 거래 가능한 토익 교재입니다. 상태 좋고 빠른 거래 원합니다.,도서,10000,신림동,37.482327071069626,126.93138540195793,2026-05-09 15:38:03,307,46,43
328,에어프라이어 판매합니다,에어프라이어 판매합니다. 낙성대동 근처 직거래 가능하고 사용감은 적은 편입니다.,생활가전,62000,낙성대동,37.47552622153274,126.95702722722761,2026-05-25 02:53:03,284,93,5
329,헤어드라이기 필요하신 분 가져가세요,흑석동 인근에서 거래 원합니다. 헤어드라이기 필요하신 분 연락 주세요.,생활가전,54000,흑석동,37.504930565563775,126.96556169873524,2026-05-14 01:41:03,441,83,10
330,아이패드 미니 저렴하게 내놓습니다,아이패드 미니 상태 양호합니다. 상도동 근처에서 시간 맞춰 거래 가능합니다.,디지털기기,497000,상도동,37.49839750779116,126.92958598914826,2026-05-10 22:49:03,458,23,39
331,USB 허브 상태 좋아요,집 정리하면서 USB 허브 내놓습니다. 흑석동에서 직거래 가능합니다.,디지털기기,12000,흑석동,37.510349735688735,126.95872360212987,2026-05-08 04:04:03,57,8,16
332,수건 세트 급처합니다,수건 세트 상태 양호합니다. 사당동 근처에서 시간 맞춰 거래 가능합니다.,생활용품,38000,사당동,37.47886651968424,126.98141929677321,2026-05-13 18:53:03,107,55,42
333,아기 침대 판매합니다,아기 침대 판매합니다. 신림동 근처 직거래 가능하고 사용감은 적은 편입니다.,유아용품,159000,신림동,37.486714300010476,126.92720633815534,2026-05-09 01:38:03,517,21,4
334,캠핑 의자 판매합니다,캠핑 의자 상태 양호합니다. 청룡동 근처에서 시간 맞춰 거래 가능합니다.,스포츠/레저,58000,청룡동,37.48068098585666,126.95626589224177,2026-05-24 10:27:03,480,56,36
335,강아지 옷 저렴하게 내놓습니다,흑석동에서 거래 가능한 강아지 옷입니다. 상태 좋고 빠른 거래 원합니다.,반려동물용품,11000,흑석동,37.512059087584234,126.96651783285172,2026-05-24 04:30:03,580,70,0
336,입문용 드론 급처합니다,흑석동 인근에서 거래 원합니다. 입문용 드론 필요하신 분 연락 주세요.,게임/취미,123000,흑석동,37.50940150845106,126.96479757969676,2026-05-10 15:40:03,238,58,21
337,사료 보관통 사용감 적어요,흑석동에서 거래 가능한 사료 보관통입니다. 상태 좋고 빠른 거래 원합니다.,반려동물용품,11000,흑석동,37.512098838856346,126.96824433683454,2026-05-11 20:18:03,12,43,22
338,소설책 세트 사용감 적어요,봉천동에서 거래 가능한 소설책 세트입니다. 상태 좋고 빠른 거래 원합니다.,도서,20000,봉천동,37.48169210757218,126.9391428931125,2026-05-21 12:40:03,744,95,46
339,체크 셔츠 저렴하게 내놓습니다,체크 셔츠 판매합니다. 상도동 근처 직거래 가능하고 사용감은 적은 편입니다.,의류,37000,상도동,37.49874470345129,126.93526626530537,2026-05-10 10:47:03,356,13,48
340,Xbox 컨트롤러 이사 정리합니다,Xbox 컨트롤러 상태 양호합니다. 흑석동 근처에서 시간 맞춰 거래 가능합니다.,게임/취미,94000,흑석동,37.509332263289046,126.96292810379853,2026-06-01 02:32:03,553,94,3
341,그림 도구 상태 좋아요,그림 도구 판매합니다. 낙성대동 근처 직거래 가능하고 사용감은 적은 편입니다.,게임/취미,18000,낙성대동,37.48061390567009,126.95778664745833,2026-05-23 19:54:03,630,41,32
342,피규어 거의 새상품입니다,상도동 인근에서 거래 원합니다. 피규어 필요하신 분 연락 주세요.,게임/취미,85000,상도동,37.50346436855409,126.93112294622502,2026-05-22 13:24:03,432,77,44
343,장우산 급처합니다,장우산 판매합니다. 청룡동 근처 직거래 가능하고 사용감은 적은 편입니다.,생활용품,22000,청룡동,37.48601335496235,126.95420086387806,2026-05-14 07:49:03,363,86,8
344,화장대 사용감 적어요,봉천동 인근에서 거래 원합니다. 화장대 필요하신 분 연락 주세요.,가구/인테리어,173000,봉천동,37.48177477933125,126.94407868723376,2026-05-20 22:56:03,975,85,45
345,도시락통 필요하신 분 가져가세요,도시락통 상태 양호합니다. 신림동 근처에서 시간 맞춰 거래 가능합니다.,생활용품,6000,신림동,37.481199024172646,126.9315018501867,2026-06-05 05:23:03,64,85,3
346,원목 식탁 거의 새상품입니다,낙성대동에서 거래 가능한 원목 식탁입니다. 상태 좋고 빠른 거래 원합니다.,가구/인테리어,201000,낙성대동,37.4779610883376,126.9603552601352,2026-05-30 00:30:03,377,57,6
347,화장품 정리함 필요하신 분 가져가세요,화장품 정리함 상태 양호합니다. 청룡동 근처에서 시간 맞춰 거래 가능합니다.,생활용품,49000,청룡동,37.48036566237485,126.95558111530063,2026-05-26 18:50:03,58,48,24
348,농구공 판매합니다,신림동 인근에서 거래 원합니다. 농구공 필요하신 분 연락 주세요.,스포츠/레저,17000,신림동,37.48629545453248,126.92767741121017,2026-05-17 02:39:03,240,81,45
349,퍼즐 급처합니다,청룡동 인근에서 거래 원합니다. 퍼즐 필요하신 분 연락 주세요.,게임/취미,17000,청룡동,37.481338468527746,126.95147198227052,2026-05-30 20:28:03,201,22,47
350,분유포트 거의 새상품입니다,분유포트 판매합니다. 낙성대동 근처 직거래 가능하고 사용감은 적은 편입니다.,유아용품,42000,낙성대동,37.47333703383569,126.95682630029894,2026-06-05 07:03:03,736,19,2
351,와이파이 공유기 거의 새상품입니다,와이파이 공유기 상태 양호합니다. 흑석동 근처에서 시간 맞춰 거래 가능합니다.,디지털기기,80000,흑석동,37.50599962015428,126.96043869097535,2026-05-25 14:42:03,734,40,33
352,미니 냉장고 상태 좋아요,미니 냉장고 상태 양호합니다. 상도동 근처에서 시간 맞춰 거래 가능합니다.,생활가전,187000,상도동,37.497918835149044,126.92960797824662,2026-05-24 15:10:03,236,27,42
353,볼캡 이사 정리합니다,신림동에서 거래 가능한 볼캡입니다. 상태 좋고 빠른 거래 원합니다.,의류,47000,신림동,37.48838607299187,126.92643827163867,2026-05-25 03:17:03,936,82,39
354,USB 허브 사용감 적어요,상도동에서 거래 가능한 USB 허브입니다. 상태 좋고 빠른 거래 원합니다.,디지털기기,29000,상도동,37.5028210906424,126.92974958042161,2026-05-27 23:46:03,299,3,33
355,방향제 이사 정리합니다,신림동 인근에서 거래 원합니다. 방향제 필요하신 분 연락 주세요.,생활용품,23000,신림동,37.48891628769906,126.93173318518237,2026-05-30 07:00:03,94,12,10
356,식기 세트 저렴하게 내놓습니다,식기 세트 판매합니다. 청룡동 근처 직거래 가능하고 사용감은 적은 편입니다.,생활용품,59000,청룡동,37.48395206740463,126.95416561159318,2026-05-10 14:19:03,560,89,47
357,믹서기 판매합니다,흑석동 인근에서 거래 원합니다. 믹서기 필요하신 분 연락 주세요.,생활가전,14000,흑석동,37.50450442092232,126.96681619318632,2026-06-03 15:29:03,192,32,35
358,경제경영 도서 필요하신 분 가져가세요,집 정리하면서 경제경영 도서 내놓습니다. 흑석동에서 직거래 가능합니다.,도서,18000,흑석동,37.50385898927461,126.96580285681027,2026-05-26 17:08:03,699,15,34
359,인덕션 판매합니다,봉천동 인근에서 거래 원합니다. 인덕션 필요하신 분 연락 주세요.,생활가전,158000,봉천동,37.478465052214375,126.9442527424102,2026-06-02 07:42:03,712,38,38
360,고양이 장난감 필요하신 분 가져가세요,집 정리하면서 고양이 장난감 내놓습니다. 신림동에서 직거래 가능합니다.,반려동물용품,8000,신림동,37.48717484612833,126.9294572446864,2026-05-19 10:24:03,774,50,50
361,원목 식탁 사용감 적어요,원목 식탁 상태 양호합니다. 신림동 근처에서 시간 맞춰 거래 가능합니다.,가구/인테리어,334000,신림동,37.4831408170087,126.92947525450192,2026-06-01 14:30:03,15,73,38
362,선풍기 급처합니다,선풍기 판매합니다. 사당동 근처 직거래 가능하고 사용감은 적은 편입니다.,생활가전,62000,사당동,37.47343992722785,126.9827688492324,2026-05-07 20:38:03,534,18,10
363,정보처리기사 교재 저렴하게 내놓습니다,정보처리기사 교재 상태 양호합니다. 낙성대동 근처에서 시간 맞춰 거래 가능합니다.,도서,11000,낙성대동,37.4747065266752,126.95427362757405,2026-05-09 00:03:03,670,70,4
364,공기청정기 이사 정리합니다,사당동 인근에서 거래 원합니다. 공기청정기 필요하신 분 연락 주세요.,생활가전,105000,사당동,37.472298088847104,126.97853498569114,2026-05-14 21:17:03,112,36,39
365,강아지 장난감 사용감 적어요,강아지 장난감 상태 양호합니다. 대학동 근처에서 시간 맞춰 거래 가능합니다.,반려동물용품,7000,대학동,37.467286395109056,126.93493214780734,2026-05-17 23:09:03,837,40,27
366,반팔 티셔츠 거의 새상품입니다,반팔 티셔츠 판매합니다. 사당동 근처 직거래 가능하고 사용감은 적은 편입니다.,의류,26000,사당동,37.47465471796445,126.98211671826161,2026-05-08 02:03:03,466,45,49
367,벽 선반 저렴하게 내놓습니다,벽 선반 판매합니다. 대학동 근처 직거래 가능하고 사용감은 적은 편입니다.,가구/인테리어,39000,대학동,37.47287425367202,126.94072105184635,2026-05-30 08:46:03,917,80,4
368,식기 세트 필요하신 분 가져가세요,청룡동에서 거래 가능한 식기 세트입니다. 상태 좋고 빠른 거래 원합니다.,생활용품,75000,청룡동,37.483951972388375,126.95135818630102,2026-05-27 23:35:03,562,60,41
369,백팩 거의 새상품입니다,집 정리하면서 백팩 내놓습니다. 낙성대동에서 직거래 가능합니다.,의류,74000,낙성대동,37.478426784893784,126.96207981840104,2026-05-20 15:07:03,382,64,0
370,보드게임 상태 좋아요,보드게임 판매합니다. 흑석동 근처 직거래 가능하고 사용감은 적은 편입니다.,게임/취미,27000,흑석동,37.51112004474726,126.9679917525827,2026-05-17 22:50:03,903,18,47
371,갤럭시탭 이사 정리합니다,청룡동에서 거래 가능한 갤럭시탭입니다. 상태 좋고 빠른 거래 원합니다.,디지털기기,285000,청룡동,37.485277260925734,126.95131251364559,2026-05-25 10:30:03,694,26,33
372,스크래쳐 이사 정리합니다,신림동에서 거래 가능한 스크래쳐입니다. 상태 좋고 빠른 거래 원합니다.,반려동물용품,46000,신림동,37.487548722662176,126.92663316069384,2026-05-26 13:47:03,543,81,17
373,수건 세트 상태 좋아요,집 정리하면서 수건 세트 내놓습니다. 상도동에서 직거래 가능합니다.,생활용품,28000,상도동,37.49711586410227,126.9357267410835,2026-05-17 20:35:03,865,9,33
374,로퍼 필요하신 분 가져가세요,사당동 인근에서 거래 원합니다. 로퍼 필요하신 분 연락 주세요.,의류,77000,사당동,37.480420342431884,126.98099898700755,2026-05-11 01:36:03,628,0,32
375,블루종 자켓 거의 새상품입니다,블루종 자켓 판매합니다. 청룡동 근처 직거래 가능하고 사용감은 적은 편입니다.,의류,67000,청룡동,37.47850346332599,126.95581172629372,2026-05-31 05:54:03,744,15,42
376,전기장판 이사 정리합니다,전기장판 판매합니다. 흑석동 근처 직거래 가능하고 사용감은 적은 편입니다.,생활가전,30000,흑석동,37.50953486511352,126.96021129140368,2026-05-16 04:31:03,259,5,8
377,냄비 세트 상태 좋아요,냄비 세트 판매합니다. 신림동 근처 직거래 가능하고 사용감은 적은 편입니다.,생활용품,76000,신림동,37.488892436871204,126.93037622706731,2026-05-07 11:59:03,991,51,38
378,자바 기본서 급처합니다,자바 기본서 상태 양호합니다. 흑석동 근처에서 시간 맞춰 거래 가능합니다.,도서,23000,흑석동,37.50522712137063,126.96442646137628,2026-05-09 02:22:03,234,52,38
379,벽 선반 거의 새상품입니다,낙성대동 인근에서 거래 원합니다. 벽 선반 필요하신 분 연락 주세요.,가구/인테리어,34000,낙성대동,37.473122131984574,126.95376562627274,2026-05-16 23:28:03,245,48,24
380,쿠션 필요하신 분 가져가세요,쿠션 상태 양호합니다. 낙성대동 근처에서 시간 맞춰 거래 가능합니다.,생활용품,11000,낙성대동,37.480577526377424,126.95891429950173,2026-05-31 01:35:03,639,76,2
381,전기포트 이사 정리합니다,전기포트 상태 양호합니다. 낙성대동 근처에서 시간 맞춰 거래 가능합니다.,생활가전,39000,낙성대동,37.47829231735106,126.95882044229661,2026-05-10 16:35:03,970,99,43
382,덤벨 세트 필요하신 분 가져가세요,집 정리하면서 덤벨 세트 내놓습니다. 청룡동에서 직거래 가능합니다.,스포츠/레저,111000,청룡동,37.484571905140335,126.95346120816899,2026-05-12 05:10:03,613,94,48
383,아기 침대 거의 새상품입니다,아기 침대 판매합니다. 흑석동 근처 직거래 가능하고 사용감은 적은 편입니다.,유아용품,249000,흑석동,37.50637804976322,126.95865469454148,2026-06-03 07:54:03,907,69,26
